time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
143.748596,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059931,0.012636,0.011963,-0.422551,0.014893,0.002686,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-119,-122,0
143.750549,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059889,0.012636,0.011963,-0.422551,0.003906,0.001709,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-111,-122,0
143.752502,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059845,0.012636,0.011963,-0.422551,0.014404,0.001221,0.000000,0,0,0,0,3000,3000,3000,3000,0,-117,-121,0
143.754456,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059851,0.012636,0.011963,-0.422551,0.002197,-0.000488,-0.000977,0,0,0,0,3000,3000,3000,3000,0,-108,-120,0
143.756409,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059769,0.012697,0.011963,-0.422551,0.008545,0.003662,0.002197,0,0,0,0,3000,3000,3000,3000,0,-112,-124,0
143.758362,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059784,0.012697,0.011963,-0.422551,-0.004639,0.003174,0.002197,0,0,0,0,3000,3000,3000,3000,0,-101,-123,0
143.760315,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059864,0.012697,0.011963,-0.422551,-0.004150,0.000488,0.003662,0,0,0,0,3000,3000,3000,3000,0,-100,-121,0
143.762268,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059919,0.012698,0.011963,-0.422495,-0.010986,0.001709,0.003174,0,0,0,0,3000,3000,3000,3000,0,-93,-122,0
143.764221,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059900,0.012698,0.011963,-0.422495,-0.011719,0.002686,0.005859,0,0,0,0,3000,3000,3000,3000,0,-90,-123,0
143.766174,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060076,0.012698,0.011963,-0.422495,-0.010010,0.000488,0.002197,0,0,0,0,3000,3000,3000,3000,0,-89,-121,0
143.768127,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060232,0.012637,0.011963,-0.422495,-0.020264,0.002686,0.001709,0,0,0,0,3000,3000,3000,3000,0,-79,-123,0
143.770081,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060200,0.012637,0.011963,-0.422495,-0.011719,0.000488,0.006348,0,0,0,0,3000,3000,3000,3000,0,-83,-121,0
143.772049,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060274,0.012576,0.011963,-0.422495,-0.025391,-0.002686,0.002686,0,0,0,0,3000,3000,3000,3000,0,-70,-118,0
143.773987,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060244,0.012668,0.011955,-0.422446,-0.014893,0.002197,0.003662,0,0,0,0,3000,3000,3000,3000,0,-76,-122,0
143.775940,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060398,0.012515,0.011902,-0.422495,-0.017578,0.000488,0.005859,0,0,0,0,3000,3000,3000,3000,0,-72,-120,0
143.777893,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060398,0.012515,0.011902,-0.422495,-0.017578,0.000488,0.005859,0,0,0,0,3000,3000,3000,3000,0,-71,-120,0
143.779846,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060171,0.012452,0.011963,-0.422445,-0.011719,0.003662,0.002686,0,0,0,0,3000,3000,3000,3000,0,-74,-123,0
143.781799,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060091,0.012391,0.011963,-0.422445,-0.015869,0.003174,0.005371,0,0,0,0,3000,3000,3000,3000,0,-70,-123,0
143.785706,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060091,0.012391,0.011963,-0.422445,-0.015869,0.003174,0.005371,0,0,0,0,3000,3000,3000,3000,0,-70,-123,0
143.790588,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059896,0.012331,0.011963,-0.422278,-0.002686,-0.001465,0.003662,0,0,0,0,3000,3000,3000,3000,0,-79,-119,0
143.791565,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059803,0.012331,0.011963,-0.422278,0.000488,0.001221,0.003174,0,0,0,0,3000,3000,3000,3000,0,-82,-121,0
143.793518,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059826,0.012331,0.011963,-0.422278,0.003906,-0.000488,0.002686,0,0,0,0,3000,3000,3000,3000,0,-86,-119,0
143.795471,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059912,0.012331,0.011963,-0.422278,-0.003174,-0.002686,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-83,-117,0
143.797424,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060013,0.012331,0.011963,-0.422278,0.008057,-0.000488,0.000488,0,0,0,0,3000,3000,3000,3000,0,-93,-118,0
143.799377,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060076,0.012331,0.011963,-0.422278,-0.001465,-0.000488,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-88,-118,0
143.801331,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060085,0.012331,0.011963,-0.422278,0.012207,-0.000488,0.002197,0,0,0,0,3000,3000,3000,3000,0,-99,-118,0
143.803299,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.060007,0.012331,0.011963,-0.422278,0.007080,0.003662,0.001221,0,0,0,0,3000,3000,3000,3000,0,-97,-122,0
143.805222,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059841,0.012392,0.011963,-0.422278,0.010254,-0.000977,0.002197,0,0,0,0,3000,3000,3000,3000,0,-101,-118,0
143.807190,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059898,0.012392,0.011963,-0.422278,0.006348,-0.000488,0.000000,0,0,0,0,3000,3000,3000,3000,0,-100,-118,0
143.809143,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059898,0.012392,0.011963,-0.422278,0.006348,-0.001953,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-101,-117,0
143.811127,2.066406,-0.417969,-0.601562,-0.009998,-0.009998,0.059904,0.012453,0.011963,-0.422278,0.016602,0.001221,0.000000,0,0,0,0,3000,3000,3000,3000,0,-110,-120,0
143.813065,2.066406,-0.417969,-0.597656,-0.009998,-0.009998,0.059675,0.012537,0.011988,-0.422198,0.007568,0.000488,0.000488,0,0,0,0,3000,3000,3000,3000,0,-105,-119,0
143.815979,2.066406,-0.417969,-0.597656,-0.009998,-0.009998,0.059523,0.012515,0.011963,-0.422222,0.015625,0.000000,0.000488,0,0,0,0,3000,3000,3000,3000,0,-112,-119,0
143.816956,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049641,0.012515,0.011963,-0.422222,0.008057,-0.002686,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-108,-116,0
143.818909,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049555,0.012515,0.011963,-0.422222,0.013916,0.000000,0.003174,0,0,0,0,3000,3000,3000,3000,0,-112,-119,0
143.820862,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049644,0.012576,0.011963,-0.422222,0.009033,-0.000977,0.001709,0,0,0,0,3000,3000,3000,3000,0,-110,-117,0
143.822815,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049528,0.012576,0.011963,-0.422222,0.007080,-0.001465,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-109,-117,0
143.824768,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049532,0.012637,0.011963,-0.422222,0.008545,0.004883,0.000488,0,0,0,0,3000,3000,3000,3000,0,-110,-123,0
143.826721,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049345,0.012637,0.011963,-0.422222,-0.004639,0.002686,0.000488,0,0,0,0,3000,3000,3000,3000,0,-100,-121,0
143.828674,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049320,0.012637,0.011963,-0.422222,0.007080,0.001709,0.001221,0,0,0,0,3000,3000,3000,3000,0,-108,-121,0
143.830627,2.066406,-0.417969,-0.625000,-0.009998,-0.009998,0.049490,0.012637,0.011963,-0.422222,-0.009521,0.003662,-0.002197,0,0,0,0,3000,3000,3000,3000,0,-95,-123,0
143.832581,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049520,0.012637,0.011963,-0.422222,-0.001953,0.001709,0.003174,0,0,0,0,3000,3000,3000,3000,0,-99,-122,0
143.836594,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049616,0.012637,0.011963,-0.422222,-0.006836,0.002686,0.002686,0,0,0,0,3000,3000,3000,3000,0,-93,-123,0
143.838440,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049849,0.012637,0.011963,-0.422222,-0.013672,0.002197,0.003662,0,0,0,0,3000,3000,3000,3000,0,-86,-123,0
143.840393,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049980,0.012637,0.011963,-0.422222,-0.018555,0.002686,0.004395,0,0,0,0,3000,3000,3000,3000,0,-81,-123,0
143.842346,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050009,0.012576,0.011963,-0.422222,-0.009521,0.001221,0.003174,0,0,0,0,3000,3000,3000,3000,0,-85,-122,0
143.844299,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050089,0.012515,0.011963,-0.422166,-0.020264,-0.000488,0.004883,0,0,0,0,3000,3000,3000,3000,0,-75,-121,0
143.846252,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050142,0.012515,0.011963,-0.422166,-0.006348,0.000000,0.004395,0,0,0,0,3000,3000,3000,3000,0,-84,-121,0
143.848206,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050392,0.012515,0.011963,-0.422166,-0.013672,0.001709,0.005859,0,0,0,0,3000,3000,3000,3000,0,-78,-122,0
143.850159,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050358,0.012454,0.011963,-0.422166,-0.009521,-0.000488,0.008545,0,0,0,0,3000,3000,3000,3000,0,-80,-120,0
143.852112,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050312,0.012454,0.011963,-0.422166,-0.005127,-0.000488,0.005371,0,0,0,0,3000,3000,3000,3000,0,-83,-120,0
143.854065,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050224,0.012454,0.011963,-0.422166,-0.014404,-0.001953,0.000000,0,0,0,0,3000,3000,3000,3000,0,-77,-118,0
143.856033,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050224,0.012454,0.011963,-0.422166,-0.014404,-0.001953,0.000000,0,0,0,0,3000,3000,3000,3000,0,-76,-118,0
143.857971,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050179,0.012392,0.011963,-0.422061,-0.008545,-0.001465,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-80,-118,0
143.859924,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050100,0.012392,0.011963,-0.422061,0.004395,0.002686,0.002197,0,0,0,0,3000,3000,3000,3000,0,-89,-121,0
143.863846,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.050028,0.012392,0.011963,-0.422061,-0.002686,0.000488,0.003174,0,0,0,0,3000,3000,3000,3000,0,-86,-119,0
143.865784,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049835,0.012392,0.011963,-0.422005,0.000000,-0.000488,0.001221,0,0,0,0,3000,3000,3000,3000,0,-89,-119,0
143.867737,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049761,0.012479,0.011973,-0.421950,0.007568,-0.000488,0.001221,0,0,0,0,3000,3000,3000,3000,0,-90,-119,0
143.869705,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049761,0.012479,0.011973,-0.421950,0.007568,-0.000488,0.001221,0,0,0,0,3000,3000,3000,3000,0,-97,-118,0
143.872650,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049944,0.012392,0.011963,-0.422005,0.010254,-0.001465,-0.000977,0,0,0,0,3000,3000,3000,3000,0,-100,-117,0
143.873611,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049589,0.012392,0.011963,-0.422005,0.005859,0.001221,-0.002686,0,0,0,0,3000,3000,3000,3000,0,-99,-120,0
143.875549,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049379,0.012479,0.011973,-0.421950,0.004883,-0.001465,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-102,-120,0
143.877518,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049324,0.012392,0.011963,-0.422005,0.012207,-0.000977,0.003174,0,0,0,0,3000,3000,3000,3000,0,-106,-118,0
143.879456,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049295,0.012453,0.011963,-0.422005,0.017090,0.001709,-0.003662,0,0,0,0,3000,3000,3000,3000,0,-111,-121,0
143.881409,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049202,0.012514,0.011963,-0.422005,0.016602,0.000488,0.001221,0,0,0,0,3000,3000,3000,3000,0,-113,-120,0
143.883362,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049265,0.012514,0.011963,-0.422005,0.017578,0.004395,-0.000977,0,0,0,0,3000,3000,3000,3000,0,-115,-124,0
143.885300,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049276,0.012575,0.012024,-0.422005,0.006348,0.002197,-0.003662,0,0,0,0,3000,3000,3000,3000,0,-109,-122,0
143.887253,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049129,0.012636,0.012024,-0.422005,0.021973,0.000488,0.001221,0,0,0,0,3000,3000,3000,3000,0,-121,-121,0
143.889206,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049208,0.012636,0.012024,-0.422005,0.012939,0.002686,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-115,-123,0
143.891159,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049124,0.012697,0.012024,-0.422005,0.014404,-0.000488,-0.000977,0,0,0,0,3000,3000,3000,3000,0,-117,-120,0
143.893127,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.049015,0.012697,0.012024,-0.422005,0.011230,0.001221,0.002686,0,0,0,0,3000,3000,3000,3000,0,-115,-122,0
143.895065,2.066406,-0.417969,-0.621094,-0.009998,-0.009998,0.048887,0.012697,0.012024,-0.422005,0.001709,0.004395,-0.000488,0,0,0,0,3000,3000,3000,3000,0,-108,-125,0
143.897018,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031639,0.012758,0.012024,-0.422005,0.009766,0.003174,0.001709,0,0,0,0,3000,3000,3000,3000,0,-113,-124,0
143.898972,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031721,0.012758,0.012024,-0.422005,-0.005859,0.002197,0.003174,0,0,0,0,3000,3000,3000,3000,0,-101,-124,0
143.900925,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031628,0.012758,0.012024,-0.422005,0.002197,-0.001953,0.003174,0,0,0,0,3000,3000,3000,3000,0,-105,-120,0
143.902878,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031473,0.012758,0.012024,-0.422005,-0.011719,0.003662,0.002197,0,0,0,0,3000,3000,3000,3000,0,-93,-125,0
143.904831,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031467,0.012758,0.012024,-0.422005,-0.003662,0.004395,0.006348,0,0,0,0,3000,3000,3000,3000,0,-97,-126,0
143.906784,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031506,0.012758,0.012024,-0.422005,-0.013672,0.002197,0.002197,0,0,0,0,3000,3000,3000,3000,0,-88,-124,0
143.908752,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031494,0.012697,0.012024,-0.422005,-0.016846,-0.000488,0.003662,0,0,0,0,3000,3000,3000,3000,0,-83,-121,0
143.910706,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031431,0.012718,0.012024,-0.421884,-0.020264,-0.000488,0.005859,0,0,0,0,3000,3000,3000,3000,0,-81,-121,0
143.912643,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031372,0.012637,0.012024,-0.421949,-0.024414,0.000488,0.003662,0,0,0,0,3000,3000,3000,3000,0,-73,-121,0
143.914612,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031456,0.012576,0.012024,-0.421949,-0.010498,-0.001465,0.007568,0,0,0,0,3000,3000,3000,3000,0,-80,-119,0
143.916565,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031441,0.012576,0.012024,-0.421949,-0.023438,0.001221,0.006348,0,0,0,0,3000,3000,3000,3000,0,-70,-121,0
143.918503,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031412,0.012515,0.011963,-0.421949,-0.015381,0.001221,0.006348,0,0,0,0,3000,3000,3000,3000,0,-74,-121,0
143.920456,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031513,0.012515,0.011963,-0.421894,-0.019043,-0.001465,0.009521,0,0,0,0,3000,3000,3000,3000,0,-70,-118,0
143.922409,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031500,0.012454,0.011963,-0.421894,-0.016357,0.000488,0.005371,0,0,0,0,3000,3000,3000,3000,0,-71,-120,0
143.924362,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031521,0.012454,0.011963,-0.421894,-0.012695,-0.000977,0.005859,0,0,0,0,3000,3000,3000,3000,0,-73,-118,0
143.926315,2.066406,-0.417969,-0.664062,-0.009998,-0.009998,0.031523,0.012393,0.011963,-0.421894,-0.020264,0.000000,0.002197,0,0,0,0,3000,3000,3000,3000,0,-67,-119,0
143.928268,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031464,0.012393,0.011963,-0.421894,-0.006836,-0.000977,0.003662,0,0,0,0,3000,3000,3000,3000,0,-77,-118,0
143.930222,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031433,0.012331,0.012024,-0.421894,-0.016846,-0.001465,0.002686,0,0,0,0,3000,3000,3000,3000,0,-69,-118,0
143.932190,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031401,0.012331,0.012024,-0.421838,-0.008545,-0.001953,0.005371,0,0,0,0,3000,3000,3000,3000,0,-76,-117,0
143.934143,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031374,0.012331,0.012024,-0.421838,-0.010498,0.000000,0.002197,0,0,0,0,3000,3000,3000,3000,0,-75,-119,0
143.936096,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031446,0.012331,0.012024,-0.421838,-0.005127,-0.000977,0.003174,0,0,0,0,3000,3000,3000,3000,0,-80,-118,0
143.938049,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031452,0.012331,0.012024,-0.421838,-0.002686,0.001221,0.002197,0,0,0,0,3000,3000,3000,3000,0,-83,-120,0
143.940002,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031334,0.012270,0.012024,-0.421838,-0.007324,0.003174,0.001221,0,0,0,0,3000,3000,3000,3000,0,-81,-122,0
143.941956,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031162,0.012270,0.012024,-0.421838,0.006348,0.002686,0.004883,0,0,0,0,3000,3000,3000,3000,0,-92,-122,0
143.943893,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031292,0.012270,0.012024,-0.421838,-0.005127,-0.000977,0.000000,0,0,0,0,3000,3000,3000,3000,0,-85,-119,0
143.945847,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031384,0.012270,0.012024,-0.421838,0.010254,0.000488,0.000000,0,0,0,0,3000,3000,3000,3000,0,-98,-120,0
143.947815,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031322,0.012270,0.012024,-0.421838,0.004883,-0.001465,0.002197,0,0,0,0,3000,3000,3000,3000,0,-96,-118,0
143.949768,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031384,0.012270,0.012024,-0.421838,0.014404,0.002197,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-104,-121,0
143.951721,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031399,0.012331,0.012024,-0.421838,0.014893,-0.000488,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-107,-119,0
143.953674,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031212,0.012331,0.012024,-0.421838,0.009033,-0.000977,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-105,-119,0
143.955627,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031187,0.012393,0.012024,-0.421838,0.022949,0.003662,0.000488,0,0,0,0,3000,3000,3000,3000,0,-117,-123,0
143.957581,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030966,0.012393,0.012024,-0.421838,0.011230,-0.001953,-0.006836,0,0,0,0,3000,3000,3000,3000,0,-111,-118,0
143.959518,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030983,0.012454,0.012024,-0.421838,0.025635,0.002197,-0.002197,0,0,0,0,3000,3000,3000,3000,0,-123,-122,0
143.961487,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030983,0.012515,0.012024,-0.421838,0.016602,0.002686,-0.004150,0,0,0,0,3000,3000,3000,3000,0,-119,-123,0
143.963425,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031004,0.012515,0.012024,-0.421838,0.020264,-0.000977,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-122,-120,0
143.965393,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.031124,0.012576,0.012085,-0.421838,0.014893,-0.001465,-0.002686,0,0,0,0,3000,3000,3000,3000,0,-120,-119,0
143.967346,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030968,0.012576,0.012085,-0.421838,0.014893,0.000000,-0.001465,0,0,0,0,3000,3000,3000,3000,0,-120,-120,0
143.969284,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030956,0.012637,0.012085,-0.421838,0.016113,0.001221,0.002197,0,0,0,0,3000,3000,3000,3000,0,-121,-122,0
143.971252,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030855,0.012637,0.012085,-0.421838,0.008057,0.002197,-0.002197,0,0,0,0,3000,3000,3000,3000,0,-115,-123,0
143.973206,2.066406,-0.417969,-0.660156,-0.009998,-0.009998,0.030996,0.012698,0.012024,-0.421838,0.016113,-0.001465,0.003662,0,0,0,0,3000,3000,3000,3000,0,-121,-119,0
143.975159,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.008890,0.012698,0.012024,-0.421838,0.005859,0.000488,0.003174,0,0,0,0,3000,3000,3000,3000,0,-113,-121,0
143.977097,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.008924,0.012698,0.012024,-0.421838,0.006348,-0.000488,0.003174,0,0,0,0,3000,3000,3000,3000,0,-112,-120,0
143.979050,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009119,0.012698,0.012024,-0.421838,-0.001465,-0.000977,0.001709,0,0,0,0,3000,3000,3000,3000,0,-105,-119,0
143.981003,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009180,0.012698,0.012024,-0.421838,-0.006836,-0.000977,0.003174,0,0,0,0,3000,3000,3000,3000,0,-100,-119,0
143.982956,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009298,0.012698,0.012024,-0.421838,-0.004150,0.001221,0.005371,0,0,0,0,3000,3000,3000,3000,0,-99,-121,0
143.984924,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009396,0.012698,0.012024,-0.421838,-0.012695,0.002197,0.004395,0,0,0,0,3000,3000,3000,3000,0,-91,-122,0
143.986862,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009491,0.012698,0.012024,-0.421838,-0.001953,0.002197,0.004883,0,0,0,0,3000,3000,3000,3000,0,-96,-122,0
143.988831,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009449,0.012698,0.012024,-0.421838,-0.016357,-0.000977,0.000000,0,0,0,0,3000,3000,3000,3000,0,-84,-120,0
143.990799,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009508,0.012699,0.012024,-0.421782,-0.006348,0.000488,0.007568,0,0,0,0,3000,3000,3000,3000,0,-89,-121,0
143.992737,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009520,0.012637,0.012024,-0.421782,-0.018555,-0.000488,0.003662,0,0,0,0,3000,3000,3000,3000,0,-78,-120,0
143.994690,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009508,0.012720,0.012023,-0.421701,-0.006348,0.000488,0.004395,0,0,0,0,3000,3000,3000,3000,0,-77,-120,0
143.996643,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009642,0.012636,0.012024,-0.421732,-0.009521,0.001709,0.005371,0,0,0,0,3000,3000,3000,3000,0,-81,-122,0
143.998596,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009563,0.012575,0.012024,-0.421732,-0.019531,-0.003662,0.005371,0,0,0,0,3000,3000,3000,3000,0,-72,-116,0
144.000549,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009556,0.012575,0.012024,-0.421732,-0.006348,0.000488,0.003662,0,0,0,0,3000,3000,3000,3000,0,-81,-120,0
144.002502,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009598,0.012575,0.012024,-0.421732,-0.019531,-0.004639,0.007568,0,0,0,0,3000,3000,3000,3000,0,-71,-115,0
144.004456,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009396,0.012514,0.011963,-0.421677,-0.005859,-0.001465,0.001709,0,0,0,0,3000,3000,3000,3000,0,-80,-118,0
144.006409,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009407,0.012514,0.011963,-0.421677,-0.020264,0.001709,0.002197,0,0,0,0,3000,3000,3000,3000,0,-69,-120,0
144.008362,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009495,0.012453,0.011963,-0.421677,-0.011719,-0.003174,0.002197,0,0,0,0,3000,3000,3000,3000,0,-74,-116,0
144.010315,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009573,0.012453,0.011963,-0.421677,-0.010498,0.003174,0.004395,0,0,0,0,3000,3000,3000,3000,0,-75,-122,0
144.012268,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009531,0.012453,0.011963,-0.421677,-0.013672,-0.000977,0.003662,0,0,0,0,3000,3000,3000,3000,0,-73,-118,0
144.014221,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009495,0.012453,0.011963,-0.421677,-0.003662,0.000000,0.003174,0,0,0,0,3000,3000,3000,3000,0,-81,-119,0
144.016174,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009432,0.012392,0.011963,-0.421677,-0.012207,-0.000488,0.002686,0,0,0,0,3000,3000,3000,3000,0,-75,-119,0
144.018127,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009323,0.012392,0.011963,-0.421677,-0.002686,-0.000977,0.005371,0,0,0,0,3000,3000,3000,3000,0,-83,-118,0
144.020081,2.066406,-0.417969,-0.714844,-0.009998,-0.009998,0.009384,0.012392,0.011963,-0.421677,-0.008545,0.002197,0.001221,0,0,0,0,3000,3000,3000,3000,0,-79,-121,0
